date,tag,peak_right,peak_left
2025-03-30 11:02,Max,133.2116878115599,124.11100926930602
2025-02-20 20:34,Max,150.7087100860968,94.54923209305724
2025-02-20 20:34,Max,124.00178901644523,123.54779372036575
2024-11-21 19:47,Max,111.90646388148863,119.88219148020889
2024-11-21 19:47,Max,115.05998317741714,110.38975140418937
2024-10-16 20:12,Max,108.4557110907685,103.32155184939468
2024-10-16 20:12,Max,104.61732606051193,103.38527417602333
2024-10-16 20:12,Max,97.96708508942984,94.97360748
2024-10-13 11:25,Max,102.55976013886595,105.39350722608376
2024-10-13 11:25,Max,101.13591893686828,101.09542494152488
2024-10-13 11:25,Max,96.35420462941993,97.20637826475769
2024-10-03 20:00,Max,112.02483417940314,113.83652628010215
2024-10-03 20:00,Max,107.96324860160476,110.19164620080223
2024-10-03 20:00,Max,106.59421516028266,102.91727628342322
2024-10-03 20:00,Max,93.21014654735671,108.06003051197067
2024-12-15 11:38,Max,113.17535142529273,107.22709047317504
2024-12-15 11:38,Max,108.82832312767081,110.05216688350829
2024-12-15 11:38,Max,104.12791638968872,
2024-10-13 11:32,Max,100.6852035282621,106.55028148807624
2024-10-13 11:32,Max,101.61806239544296,104.19358982886558
2024-10-13 11:32,Max,95.10370127540206,100.06866878296104
2024-12-22 11:46,Max,106.65441371036948,97.5747685
2024-12-22 11:46,Max,108.38330967728744,105.62843967881851
2024-12-22 11:46,Max,101.1655472537104,89.15598697119658
2024-10-16 20:05,Max,97.81861551647194,100.94859531230361
2024-10-16 20:05,Max,96.98059585707664,98.34133707006882
2024-10-16 20:05,Max,92.24711271542152,92.10466467946586
2024-11-21 19:50,Max,119.06512105080328,85.87691526478386
2024-11-21 19:50,Max,113.34257522662361,81.43411425294165
2024-11-21 19:50,Max,113.9893690363578,98.92722589241424
2024-10-13 11:18,Max,123.21255558072326,111.78935507875617
2024-10-13 11:18,Max,120.03824684419479,107.58297508396355
2024-10-13 11:18,Max,111.33738658493583,102.15704882692023
2025-03-16 11:14,Curl,91.93548135561889,98.48307866872253
2025-03-16 11:14,Curl,78.77704377095215,90.21151362987877
2025-04-18 12:41,Max,140.24494394981215,141.62163887187316
2025-04-18 12:41,Max,,141.53079439883072
2025-03-27 20:13,Curl,74.38999243618812,60.47671818442962
2025-03-27 20:13,Curl,59.26217585,69.16530409556735
2025-03-27 20:06,Curl,72.39918483957557,73.65954467594909
2025-03-27 20:06,Curl,71.62260840551338,72.05870729
2025-03-27 20:09,Curl,104.55024815669906,103.65452770767737
2025-03-27 20:09,Curl,99.00329405189109,107.97215475758995
2025-01-05 10:45,Max,111.85556675587738,103.48846448191398
2025-01-05 10:45,Max,108.46774575480514,101.97237434223784
2025-01-05 10:45,Max,102.94471800861648,102.90304661776985
2025-01-18 18:06,Max,109.90611938129989,111.71046117007155
2025-01-18 18:06,Max,39.63440411639091,110.63203416885146
2025-01-18 18:06,Max,39.522290834579316,
2025-01-18 18:06,Max,96.39188128552345,
2025-02-09 17:59,Max,130.7872118112344,91.87293642449347
2025-02-09 17:59,Max,120.2143095217678,125.25855779653388
2025-02-17 19:28,Max,117.30245906284614,115.00986817881873
2025-02-17 19:28,Max,114.35330198640769,113.83128687011275
2025-04-27 10:39,Curl,101.08815031930847,100.63196843158012
2025-04-27 10:39,Curl,88.05402887984756,90.08400169687843
2024-11-17 11:21,Max,102.37930745805946,107.06509767186569
2024-11-17 11:21,Max,44.44887524873283,104.60677155082222
2024-11-17 11:21,Max,101.49734571648986,94.77791593965698
2024-11-17 11:21,Max,92.21224499,
2025-03-30 11:06,Curl,93.72950411,94.40553938
2025-03-30 11:06,Curl,92.16353445462761,87.79157060224075
2025-02-17 19:38,Max,88.50364258266143,92.88992020038047
2025-02-17 19:38,Max,130.70223749577238,130.76102317125535
2025-02-09 18:07,Max,131.0314540984126,123.18080795197532
2025-02-09 18:07,Max,114.8499105897364,110.59309601756591
2024-10-27 11:38,Max,107.28549770010338,104.51334521764053
2024-10-27 11:38,Max,102.88866557269462,103.3526687305516
2024-10-27 11:38,Max,98.33664430799163,100.80787131976341
2025-02-23 11:37,Max,148.48640971361252,132.98832747462836
2025-02-23 11:37,Max,134.21952154239318,86.85496089
2024-10-06 10:49,Max,63.384351044459336,89.73413862309219
2024-10-06 10:49,Max,92.59775791622062,83.92097539500281
2024-10-06 10:49,Max,85.69310700679313,43.489983325978656
2024-10-06 10:49,Max,,89.38498198660788
2024-10-06 10:49,Max,,93.75147095
2025-04-06 10:45,Curl,106.88270228847884,102.82080554186889
2025-04-06 10:45,Curl,98.38839925032669,93.85568727187675
2025-01-18 17:58,Max,111.71914025692398,118.58688822729293
2025-01-18 17:58,Max,47.20210530346512,112.79639827260871
